entity_id,wp_id,type,family,current_url,canonical_url,intended_indexability,actual_status,sitemap,dossier,final_disposition,disposition_ref,notes
WP-27034,27034,product,products,https://www.mariwork.ir/shop/permanet-rose-mariwork-fabric-color-code125/,https://www.mariwork.ir/shop/permanet-rose-mariwork-fabric-color-code125/,UNKNOWN_NEEDS_VERIFICATION,200,https://www.mariwork.ir/product-sitemap.xml,pages/products/WP-27034.md,NOT_DECIDED,audits/sitewide/A-010-inventory-notes.md,"{""record_kind"":""entity_or_unresolved_url"",""type_basis"":""REST_OR_HTML"",""identity_confidence"":""HIGH"",""evidence"":[{""url"":""https://www.mariwork.ir/shop/permanet-rose-mariwork-fabric-color-code125-60ml/"",""source_refs"":[""GSC:Pages.csv:165""],""additional_source_count"":0,""http_status"":200,""redirect_chain"":[{""url"":""https://www.mariwork.ir/shop/permanet-rose-mariwork-fabric-color-code125-60ml/"",""status"":301,""target"":""https://www.mariwork.ir/shop/permanet-rose-mariwork-fabric-color-code125/""}],""final_url"":""https://www.mariwork.ir/shop/permanet-rose-mariwork-fabric-color-code125/"",""canonical"":""https://www.mariwork.ir/shop/permanet-rose-mariwork-fabric-color-code125/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:01:04Z""},{""url"":""https://www.mariwork.ir/shop/permanet-rose-mariwork-fabric-color-code125/"",""source_refs"":[""GSC:Pages.csv:292"",""SITEMAP:https://www.mariwork.ir/product-sitemap.xml"",""REST:https://www.mariwork.ir/wp-json/wp/v2/product:id=27034"",""LINK:https://www.mariwork.ir/shop/olivegreen-mariwork-fabric-color-code110-250ml/"",""LINK:https://www.mariwork.ir/shop/orange-mariwork-fabric-color-code112-60ml/"",""LINK:https://www.mariwork.ir/shop/light-salmon-mariwork-fabric-color-code135-60ml/""],""additional_source_count"":30,""http_status"":200,""redirect_chain"":[],""final_url"":""https://www.mariwork.ir/shop/permanet-rose-mariwork-fabric-color-code125/"",""canonical"":""https://www.mariwork.ir/shop/permanet-rose-mariwork-fabric-color-code125/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:01:29Z"",""rest_identity"":{""kind"":""post_type"",""type"":""product"",""id"":27034,""status"":""publish"",""link"":""https://www.mariwork.ir/shop/permanet-rose-mariwork-fabric-color-code125/""}}],""sitemap_membership_scope"":""Exact memberships are recorded in each evidence source_refs; alias membership does not establish target inclusion."",""dossier_state"":""NOT_CREATED"",""lifecycle"":""INVENTORIED_NOT_PAGE_AUDITED""}"
WP-14450,14450,product,products,https://www.mariwork.ir/shop/pink_fluorescent_103/,https://www.mariwork.ir/shop/pink_fluorescent_103/,UNKNOWN_NEEDS_VERIFICATION,200,https://www.mariwork.ir/product-sitemap.xml,pages/products/WP-14450.md,NOT_DECIDED,audits/sitewide/A-010-inventory-notes.md,"{""record_kind"":""entity_or_unresolved_url"",""type_basis"":""REST_OR_HTML"",""identity_confidence"":""HIGH"",""evidence"":[{""url"":""https://www.mariwork.ir/shop/pink_fluorescent_103/"",""source_refs"":[""GSC:Pages.csv:201"",""SITEMAP:https://www.mariwork.ir/product-sitemap.xml"",""REST:https://www.mariwork.ir/wp-json/wp/v2/product:id=14450"",""LINK:https://www.mariwork.ir/shop/pink_fluorescent_103_60ml/"",""CANONICAL:https://www.mariwork.ir/shop/pink_fluorescent_103_60ml/"",""REDIRECT:https://www.mariwork.ir/shop/pink_fluorescent_103_60ml/""],""additional_source_count"":34,""http_status"":200,""redirect_chain"":[],""final_url"":""https://www.mariwork.ir/shop/pink_fluorescent_103/"",""canonical"":""https://www.mariwork.ir/shop/pink_fluorescent_103/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:01:13Z"",""rest_identity"":{""kind"":""post_type"",""type"":""product"",""id"":14450,""status"":""publish"",""link"":""https://www.mariwork.ir/shop/pink_fluorescent_103/""}},{""url"":""https://www.mariwork.ir/shop/pink_fluorescent_103_60ml/"",""source_refs"":[""GSC:Pages.csv:17""],""additional_source_count"":0,""http_status"":200,""redirect_chain"":[{""url"":""https://www.mariwork.ir/shop/pink_fluorescent_103_60ml/"",""status"":301,""target"":""https://www.mariwork.ir/shop/pink_fluorescent_103/""}],""final_url"":""https://www.mariwork.ir/shop/pink_fluorescent_103/"",""canonical"":""https://www.mariwork.ir/shop/pink_fluorescent_103/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:00:42Z""}],""sitemap_membership_scope"":""Exact memberships are recorded in each evidence source_refs; alias membership does not establish target inclusion."",""dossier_state"":""NOT_CREATED"",""lifecycle"":""INVENTORIED_NOT_PAGE_AUDITED""}"
WP-12520,12520,product,products,https://www.mariwork.ir/shop/red-mariwork-fabric-color-code116/,https://www.mariwork.ir/shop/red-mariwork-fabric-color-code116/,UNKNOWN_NEEDS_VERIFICATION,200,https://www.mariwork.ir/product-sitemap.xml,pages/products/WP-12520.md,NOT_DECIDED,audits/sitewide/A-010-inventory-notes.md,"{""record_kind"":""entity_or_unresolved_url"",""type_basis"":""REST_OR_HTML"",""identity_confidence"":""HIGH"",""evidence"":[{""url"":""https://www.mariwork.ir/shop/red-mariwork-fabric-color-code116-250ml/"",""source_refs"":[""GSC:Pages.csv:137""],""additional_source_count"":0,""http_status"":200,""redirect_chain"":[{""url"":""https://www.mariwork.ir/shop/red-mariwork-fabric-color-code116-250ml/"",""status"":301,""target"":""https://www.mariwork.ir/shop/red-mariwork-fabric-color-code116/""}],""final_url"":""https://www.mariwork.ir/shop/red-mariwork-fabric-color-code116/"",""canonical"":""https://www.mariwork.ir/shop/red-mariwork-fabric-color-code116/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:00:58Z""},{""url"":""https://www.mariwork.ir/shop/red-mariwork-fabric-color-code116-60ml/"",""source_refs"":[""GSC:Pages.csv:22""],""additional_source_count"":0,""http_status"":200,""redirect_chain"":[{""url"":""https://www.mariwork.ir/shop/red-mariwork-fabric-color-code116-60ml/"",""status"":301,""target"":""https://www.mariwork.ir/shop/red-mariwork-fabric-color-code116/""}],""final_url"":""https://www.mariwork.ir/shop/red-mariwork-fabric-color-code116/"",""canonical"":""https://www.mariwork.ir/shop/red-mariwork-fabric-color-code116/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:00:42Z""},{""url"":""https://www.mariwork.ir/shop/red-mariwork-fabric-color-code116/"",""source_refs"":[""GSC:Pages.csv:179"",""SITEMAP:https://www.mariwork.ir/product-sitemap.xml"",""REST:https://www.mariwork.ir/wp-json/wp/v2/product:id=12520"",""LINK:https://www.mariwork.ir/shop/"",""LINK:https://www.mariwork.ir/shop/white-mariwork-fabric-color-code121-60ml/"",""LINK:https://www.mariwork.ir/shop/red-mariwork-fabric-color-code116-60ml/""],""additional_source_count"":33,""http_status"":200,""redirect_chain"":[],""final_url"":""https://www.mariwork.ir/shop/red-mariwork-fabric-color-code116/"",""canonical"":""https://www.mariwork.ir/shop/red-mariwork-fabric-color-code116/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:01:08Z"",""rest_identity"":{""kind"":""post_type"",""type"":""product"",""id"":12520,""status"":""publish"",""link"":""https://www.mariwork.ir/shop/red-mariwork-fabric-color-code116/""}}],""sitemap_membership_scope"":""Exact memberships are recorded in each evidence source_refs; alias membership does not establish target inclusion."",""dossier_state"":""NOT_CREATED"",""lifecycle"":""INVENTORIED_NOT_PAGE_AUDITED""}"
WP-27025,27025,product,products,https://www.mariwork.ir/shop/red-scarlet-mariwork-fabric-color-code124/,https://www.mariwork.ir/shop/red-scarlet-mariwork-fabric-color-code124/,UNKNOWN_NEEDS_VERIFICATION,200,https://www.mariwork.ir/product-sitemap.xml,pages/products/WP-27025.md,NOT_DECIDED,audits/sitewide/A-010-inventory-notes.md,"{""record_kind"":""entity_or_unresolved_url"",""type_basis"":""REST_OR_HTML"",""identity_confidence"":""HIGH"",""evidence"":[{""url"":""https://www.mariwork.ir/shop/red-scarlet-mariwork-fabric-color-code124-60ml/"",""source_refs"":[""GSC:Pages.csv:112""],""additional_source_count"":0,""http_status"":200,""redirect_chain"":[{""url"":""https://www.mariwork.ir/shop/red-scarlet-mariwork-fabric-color-code124-60ml/"",""status"":301,""target"":""https://www.mariwork.ir/shop/red-scarlet-mariwork-fabric-color-code124/""}],""final_url"":""https://www.mariwork.ir/shop/red-scarlet-mariwork-fabric-color-code124/"",""canonical"":""https://www.mariwork.ir/shop/red-scarlet-mariwork-fabric-color-code124/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:00:54Z""},{""url"":""https://www.mariwork.ir/shop/red-scarlet-mariwork-fabric-color-code124/"",""source_refs"":[""GSC:Pages.csv:242"",""SITEMAP:https://www.mariwork.ir/product-sitemap.xml"",""REST:https://www.mariwork.ir/wp-json/wp/v2/product:id=27025"",""LINK:https://www.mariwork.ir/shop/black-mariwork-fabric-color-code117-250ml/"",""LINK:https://www.mariwork.ir/shop/black-mariwork-fabric-color-code117-60ml/"",""LINK:https://www.mariwork.ir/shop/light-salmon-mariwork-fabric-color-code135-60ml/""],""additional_source_count"":22,""http_status"":200,""redirect_chain"":[],""final_url"":""https://www.mariwork.ir/shop/red-scarlet-mariwork-fabric-color-code124/"",""canonical"":""https://www.mariwork.ir/shop/red-scarlet-mariwork-fabric-color-code124/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:01:20Z"",""rest_identity"":{""kind"":""post_type"",""type"":""product"",""id"":27025,""status"":""publish"",""link"":""https://www.mariwork.ir/shop/red-scarlet-mariwork-fabric-color-code124/""}}],""sitemap_membership_scope"":""Exact memberships are recorded in each evidence source_refs; alias membership does not establish target inclusion."",""dossier_state"":""NOT_CREATED"",""lifecycle"":""INVENTORIED_NOT_PAGE_AUDITED""}"
WP-12471,12471,product,products,https://www.mariwork.ir/shop/redbrown-mariwork-fabric-color-code105/,https://www.mariwork.ir/shop/redbrown-mariwork-fabric-color-code105/,UNKNOWN_NEEDS_VERIFICATION,200,https://www.mariwork.ir/product-sitemap.xml,pages/products/WP-12471.md,NOT_DECIDED,audits/sitewide/A-010-inventory-notes.md,"{""record_kind"":""entity_or_unresolved_url"",""type_basis"":""REST_OR_HTML"",""identity_confidence"":""HIGH"",""evidence"":[{""url"":""https://www.mariwork.ir/shop/redbrown-mariwork-fabric-color-code105-60ml/"",""source_refs"":[""GSC:Pages.csv:85""],""additional_source_count"":0,""http_status"":200,""redirect_chain"":[{""url"":""https://www.mariwork.ir/shop/redbrown-mariwork-fabric-color-code105-60ml/"",""status"":301,""target"":""https://www.mariwork.ir/shop/redbrown-mariwork-fabric-color-code105/""}],""final_url"":""https://www.mariwork.ir/shop/redbrown-mariwork-fabric-color-code105/"",""canonical"":""https://www.mariwork.ir/shop/redbrown-mariwork-fabric-color-code105/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:00:50Z""},{""url"":""https://www.mariwork.ir/shop/redbrown-mariwork-fabric-color-code105/"",""source_refs"":[""GSC:Pages.csv:218"",""SITEMAP:https://www.mariwork.ir/product-sitemap.xml"",""REST:https://www.mariwork.ir/wp-json/wp/v2/product:id=12471"",""LINK:https://www.mariwork.ir/shop/"",""LINK:https://www.mariwork.ir/shop/sky-blue-mariwork-fabric-color-code131-60ml/"",""LINK:https://www.mariwork.ir/shop/pink_fluorescent_103_60ml/""],""additional_source_count"":37,""http_status"":200,""redirect_chain"":[],""final_url"":""https://www.mariwork.ir/shop/redbrown-mariwork-fabric-color-code105/"",""canonical"":""https://www.mariwork.ir/shop/redbrown-mariwork-fabric-color-code105/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:01:17Z"",""rest_identity"":{""kind"":""post_type"",""type"":""product"",""id"":12471,""status"":""publish"",""link"":""https://www.mariwork.ir/shop/redbrown-mariwork-fabric-color-code105/""}}],""sitemap_membership_scope"":""Exact memberships are recorded in each evidence source_refs; alias membership does not establish target inclusion."",""dossier_state"":""NOT_CREATED"",""lifecycle"":""INVENTORIED_NOT_PAGE_AUDITED""}"
WP-12488,12488,product,products,https://www.mariwork.ir/shop/saddlebrown-mariwork-fabric-color-code109/,https://www.mariwork.ir/shop/saddlebrown-mariwork-fabric-color-code109/,UNKNOWN_NEEDS_VERIFICATION,200,https://www.mariwork.ir/product-sitemap.xml,pages/products/WP-12488.md,NOT_DECIDED,audits/sitewide/A-010-inventory-notes.md,"{""record_kind"":""entity_or_unresolved_url"",""type_basis"":""REST_OR_HTML"",""identity_confidence"":""HIGH"",""evidence"":[{""url"":""https://www.mariwork.ir/shop/saddlebrown-mariwork-fabric-color-code109-60ml/"",""source_refs"":[""GSC:Pages.csv:36""],""additional_source_count"":0,""http_status"":200,""redirect_chain"":[{""url"":""https://www.mariwork.ir/shop/saddlebrown-mariwork-fabric-color-code109-60ml/"",""status"":301,""target"":""https://www.mariwork.ir/shop/saddlebrown-mariwork-fabric-color-code109/""}],""final_url"":""https://www.mariwork.ir/shop/saddlebrown-mariwork-fabric-color-code109/"",""canonical"":""https://www.mariwork.ir/shop/saddlebrown-mariwork-fabric-color-code109/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:00:45Z""},{""url"":""https://www.mariwork.ir/shop/saddlebrown-mariwork-fabric-color-code109/"",""source_refs"":[""GSC:Pages.csv:182"",""SITEMAP:https://www.mariwork.ir/product-sitemap.xml"",""REST:https://www.mariwork.ir/wp-json/wp/v2/product:id=12488"",""LINK:https://www.mariwork.ir/shop/"",""LINK:https://www.mariwork.ir/shop/red-mariwork-fabric-color-code116-60ml/"",""LINK:https://www.mariwork.ir/product/fabric-colors-60-ml/""],""additional_source_count"":26,""http_status"":200,""redirect_chain"":[],""final_url"":""https://www.mariwork.ir/shop/saddlebrown-mariwork-fabric-color-code109/"",""canonical"":""https://www.mariwork.ir/shop/saddlebrown-mariwork-fabric-color-code109/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:01:08Z"",""rest_identity"":{""kind"":""post_type"",""type"":""product"",""id"":12488,""status"":""publish"",""link"":""https://www.mariwork.ir/shop/saddlebrown-mariwork-fabric-color-code109/""}}],""sitemap_membership_scope"":""Exact memberships are recorded in each evidence source_refs; alias membership does not establish target inclusion."",""dossier_state"":""NOT_CREATED"",""lifecycle"":""INVENTORIED_NOT_PAGE_AUDITED""}"
WP-12608,12608,product,products,https://www.mariwork.ir/shop/set-12-colors-mariwork-fabric-color/,https://www.mariwork.ir/shop/set-12-colors-mariwork-fabric-color/,UNKNOWN_NEEDS_VERIFICATION,200,https://www.mariwork.ir/product-sitemap.xml,pages/products/WP-12608.md,NOT_DECIDED,audits/sitewide/A-010-inventory-notes.md,"{""record_kind"":""entity_or_unresolved_url"",""type_basis"":""REST_OR_HTML"",""identity_confidence"":""HIGH"",""evidence"":[{""url"":""https://www.mariwork.ir/shop/set-12-colors-mariwork-fabric-color/"",""source_refs"":[""GSC:Pages.csv:6"",""SITEMAP:https://www.mariwork.ir/product-sitemap.xml"",""REST:https://www.mariwork.ir/wp-json/wp/v2/product:id=12608"",""LINK:https://www.mariwork.ir/shop/set-12-colors-mariwork-fabric-color/"",""CANONICAL:https://www.mariwork.ir/shop/set-12-colors-mariwork-fabric-color/"",""LINK:https://www.mariwork.ir/shop/six-color-set-60ml/""],""additional_source_count"":12,""http_status"":200,""redirect_chain"":[],""final_url"":""https://www.mariwork.ir/shop/set-12-colors-mariwork-fabric-color/"",""canonical"":""https://www.mariwork.ir/shop/set-12-colors-mariwork-fabric-color/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:00:40Z"",""rest_identity"":{""kind"":""post_type"",""type"":""product"",""id"":12608,""status"":""publish"",""link"":""https://www.mariwork.ir/shop/set-12-colors-mariwork-fabric-color/""}}],""sitemap_membership_scope"":""Exact memberships are recorded in each evidence source_refs; alias membership does not establish target inclusion."",""dossier_state"":""NOT_CREATED"",""lifecycle"":""INVENTORIED_NOT_PAGE_AUDITED""}"
WP-27333,27333,product,products,https://www.mariwork.ir/shop/silver-mariwork-fabric-color-code136/,https://www.mariwork.ir/shop/silver-mariwork-fabric-color-code136/,UNKNOWN_NEEDS_VERIFICATION,200,https://www.mariwork.ir/product-sitemap.xml,pages/products/WP-27333.md,NOT_DECIDED,audits/sitewide/A-010-inventory-notes.md,"{""record_kind"":""entity_or_unresolved_url"",""type_basis"":""REST_OR_HTML"",""identity_confidence"":""HIGH"",""evidence"":[{""url"":""https://www.mariwork.ir/shop/silver-mariwork-fabric-color-code136-60ml/"",""source_refs"":[""GSC:Pages.csv:55""],""additional_source_count"":0,""http_status"":200,""redirect_chain"":[{""url"":""https://www.mariwork.ir/shop/silver-mariwork-fabric-color-code136-60ml/"",""status"":301,""target"":""https://www.mariwork.ir/shop/silver-mariwork-fabric-color-code136/""}],""final_url"":""https://www.mariwork.ir/shop/silver-mariwork-fabric-color-code136/"",""canonical"":""https://www.mariwork.ir/shop/silver-mariwork-fabric-color-code136/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:00:47Z""},{""url"":""https://www.mariwork.ir/shop/silver-mariwork-fabric-color-code136/"",""source_refs"":[""GSC:Pages.csv:209"",""SITEMAP:https://www.mariwork.ir/product-sitemap.xml"",""REST:https://www.mariwork.ir/wp-json/wp/v2/product:id=27333"",""LINK:https://www.mariwork.ir/shop/silver-mariwork-fabric-color-code136-60ml/"",""CANONICAL:https://www.mariwork.ir/shop/silver-mariwork-fabric-color-code136-60ml/"",""REDIRECT:https://www.mariwork.ir/shop/silver-mariwork-fabric-color-code136-60ml/""],""additional_source_count"":6,""http_status"":200,""redirect_chain"":[],""final_url"":""https://www.mariwork.ir/shop/silver-mariwork-fabric-color-code136/"",""canonical"":""https://www.mariwork.ir/shop/silver-mariwork-fabric-color-code136/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:01:16Z"",""rest_identity"":{""kind"":""post_type"",""type"":""product"",""id"":27333,""status"":""publish"",""link"":""https://www.mariwork.ir/shop/silver-mariwork-fabric-color-code136/""}}],""sitemap_membership_scope"":""Exact memberships are recorded in each evidence source_refs; alias membership does not establish target inclusion."",""dossier_state"":""NOT_CREATED"",""lifecycle"":""INVENTORIED_NOT_PAGE_AUDITED""}"
WP-17265,17265,product,products,https://www.mariwork.ir/shop/six-color-set-250ml/,https://www.mariwork.ir/shop/six-color-set-250ml/,UNKNOWN_NEEDS_VERIFICATION,200,https://www.mariwork.ir/product-sitemap.xml,pages/products/WP-17265.md,NOT_DECIDED,audits/sitewide/A-010-inventory-notes.md,"{""record_kind"":""entity_or_unresolved_url"",""type_basis"":""REST_OR_HTML"",""identity_confidence"":""HIGH"",""evidence"":[{""url"":""https://www.mariwork.ir/shop/six-color-set-250ml/"",""source_refs"":[""GSC:Pages.csv:109"",""SITEMAP:https://www.mariwork.ir/product-sitemap.xml"",""REST:https://www.mariwork.ir/wp-json/wp/v2/product:id=17265"",""LINK:https://www.mariwork.ir/shop/six-color-set-250ml/"",""CANONICAL:https://www.mariwork.ir/shop/six-color-set-250ml/"",""LINK:https://www.mariwork.ir/product/fabric-color-set/fabric-color-set-250-ml/""],""additional_source_count"":2,""http_status"":200,""redirect_chain"":[],""final_url"":""https://www.mariwork.ir/shop/six-color-set-250ml/"",""canonical"":""https://www.mariwork.ir/shop/six-color-set-250ml/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:00:53Z"",""rest_identity"":{""kind"":""post_type"",""type"":""product"",""id"":17265,""status"":""publish"",""link"":""https://www.mariwork.ir/shop/six-color-set-250ml/""}}],""sitemap_membership_scope"":""Exact memberships are recorded in each evidence source_refs; alias membership does not establish target inclusion."",""dossier_state"":""NOT_CREATED"",""lifecycle"":""INVENTORIED_NOT_PAGE_AUDITED""}"
WP-33319,33319,product,products,https://www.mariwork.ir/shop/six-color-set-30ml/,https://www.mariwork.ir/shop/six-color-set-30ml/,UNKNOWN_NEEDS_VERIFICATION,200,https://www.mariwork.ir/product-sitemap.xml,pages/products/WP-33319.md,NOT_DECIDED,audits/sitewide/A-010-inventory-notes.md,"{""record_kind"":""entity_or_unresolved_url"",""type_basis"":""REST_OR_HTML"",""identity_confidence"":""HIGH"",""evidence"":[{""url"":""https://www.mariwork.ir/shop/six-color-set-30ml/"",""source_refs"":[""SITEMAP:https://www.mariwork.ir/product-sitemap.xml"",""REST:https://www.mariwork.ir/wp-json/wp/v2/product:id=33319"",""LINK:https://www.mariwork.ir/product/fabric-color-set/"",""LINK:https://www.mariwork.ir/shop/whole-mediumes-60ml-set/"",""LINK:https://www.mariwork.ir/shop/40color-60ml-set/""],""additional_source_count"":10,""http_status"":200,""redirect_chain"":[],""final_url"":""https://www.mariwork.ir/shop/six-color-set-30ml/"",""canonical"":""https://www.mariwork.ir/shop/six-color-set-30ml/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:01:45Z"",""rest_identity"":{""kind"":""post_type"",""type"":""product"",""id"":33319,""status"":""publish"",""link"":""https://www.mariwork.ir/shop/six-color-set-30ml/""}}],""sitemap_membership_scope"":""Exact memberships are recorded in each evidence source_refs; alias membership does not establish target inclusion."",""dossier_state"":""NOT_CREATED"",""lifecycle"":""INVENTORIED_NOT_PAGE_AUDITED""}"
WP-12602,12602,product,products,https://www.mariwork.ir/shop/six-color-set-60ml/,https://www.mariwork.ir/shop/six-color-set-60ml/,UNKNOWN_NEEDS_VERIFICATION,200,https://www.mariwork.ir/product-sitemap.xml,pages/products/WP-12602.md,NOT_DECIDED,audits/sitewide/A-010-inventory-notes.md,"{""record_kind"":""entity_or_unresolved_url"",""type_basis"":""REST_OR_HTML"",""identity_confidence"":""HIGH"",""evidence"":[{""url"":""https://www.mariwork.ir/shop/six-color-set-60ml/"",""source_refs"":[""GSC:Pages.csv:38"",""SITEMAP:https://www.mariwork.ir/product-sitemap.xml"",""REST:https://www.mariwork.ir/wp-json/wp/v2/product:id=12602"",""LINK:https://www.mariwork.ir/shop/set-12-colors-mariwork-fabric-color/"",""LINK:https://www.mariwork.ir/shop/six-color-set-60ml/"",""CANONICAL:https://www.mariwork.ir/shop/six-color-set-60ml/""],""additional_source_count"":10,""http_status"":200,""redirect_chain"":[],""final_url"":""https://www.mariwork.ir/shop/six-color-set-60ml/"",""canonical"":""https://www.mariwork.ir/shop/six-color-set-60ml/"",""robots"":[""index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:00:45Z"",""rest_identity"":{""kind"":""post_type"",""type"":""product"",""id"":12602,""status"":""publish"",""link"":""https://www.mariwork.ir/shop/six-color-set-60ml/""}}],""sitemap_membership_scope"":""Exact memberships are recorded in each evidence source_refs; alias membership does not establish target inclusion."",""dossier_state"":""NOT_CREATED"",""lifecycle"":""INVENTORIED_NOT_PAGE_AUDITED""}"
URL-c083d801d238,UNKNOWN_NEEDS_VERIFICATION,unverified_url,products,https://www.mariwork.ir/shop/six-color-set-60ml/%D8%8C,NOT_AVAILABLE,UNKNOWN_NEEDS_VERIFICATION,404,NOT_PRESENT_IN_OBSERVED_SITEMAPS,pages/products/URL-c083d801d238.md,NOT_DECIDED,audits/sitewide/A-010-inventory-notes.md,"{""record_kind"":""entity_or_unresolved_url"",""type_basis"":""URL_PATH_INFERRED"",""identity_confidence"":""LOW"",""evidence"":[{""url"":""https://www.mariwork.ir/shop/six-color-set-60ml/%D8%8C"",""source_refs"":[""LINK:https://www.mariwork.ir/shop/six-color-set-60ml/،"",""REDIRECT:https://www.mariwork.ir/shop/six-color-set-60ml/،"",""LINK:https://www.mariwork.ir/shop/six-color-set-60ml/%D8%8C""],""additional_source_count"":0,""http_status"":404,""redirect_chain"":[],""final_url"":""https://www.mariwork.ir/shop/six-color-set-60ml/%D8%8C"",""canonical"":""NOT_AVAILABLE"",""robots"":[""follow, noindex""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:02:54Z""},{""url"":""https://www.mariwork.ir/shop/six-color-set-60ml/،"",""source_refs"":[""GSC:Pages.csv:349""],""additional_source_count"":0,""http_status"":404,""redirect_chain"":[],""final_url"":""https://www.mariwork.ir/shop/six-color-set-60ml/%D8%8C"",""canonical"":""NOT_AVAILABLE"",""robots"":[""follow, noindex""],""x_robots"":""NOT_AVAILABLE"",""observed_at"":""2026-09-24T16:01:42Z""}],""sitemap_membership_scope"":""Exact memberships are recorded in each evidence source_refs; alias membership does not establish target inclusion."",""dossier_state"":""NOT_CREATED"",""lifecycle"":""INVENTORIED_NOT_PAGE_AUDITED""}"
